223_JPEG.rf.b511149555f153e1906b525339136520.jpg,273,269,316,316,drone
0291_jpg.rf.b10b4584162ad41ebed003b61596f52b.jpg,174,170,233,188,drone
video18_2944_JPEG.rf.b4af6a70252476729891366e5241dd2a.jpg,249,364,353,454,drone
video17_826_JPEG.rf.b428f8a29592583f493857e363e6e9fc.jpg,282,217,342,270,drone
video18_1098_JPEG.rf.b449c1a5361e173cbfe868e52ffbf2e3.jpg,265,422,323,485,drone
video18_1098_JPEG.rf.b449c1a5361e173cbfe868e52ffbf2e3.jpg,512,35,549,104,drone
video17_943_JPEG.rf.b5c1cee1e8e9243faab6c7222cb246d5.jpg,304,294,405,378,drone
video14_105_JPEG.rf.b5939a724242e7aff58488b7e7f8b3ae.jpg,266,180,284,203,drone
1x-21-_jpg.rf.b4f4af7027c5c405b8a74dbc971f881d.jpg,313,54,396,120,drone
video15_477_JPEG.rf.b60d6e07c681bbb0299d17fd53912ac2.jpg,306,289,343,336,drone
name62_JPEG.rf.b5a026fa07214d948d68c7572a641585.jpg,368,326,487,389,drone
video18_1301_JPEG.rf.b60317f48a00554aa834c4e5b1b05350.jpg,428,228,467,280,drone
video18_1301_JPEG.rf.b60317f48a00554aa834c4e5b1b05350.jpg,227,182,273,228,drone
video18_1310_JPEG.rf.b457ff45734079a7ac28c2062adaf432.jpg,447,265,478,305,drone
video18_1310_JPEG.rf.b457ff45734079a7ac28c2062adaf432.jpg,308,211,338,245,drone
1x-17-_jpg.rf.b4bb09b39c0ff864605cee36d07ae0ce.jpg,320,53,397,126,drone
video18_1144_JPEG.rf.b64a5e8bad2b84d8797019cdb7d79f0d.jpg,96,152,185,247,drone
video17_418_JPEG.rf.b5d569315e793072ca3d27f6828fdfc7.jpg,313,5,356,65,drone
video18_2969_JPEG.rf.b566ec178492c514b9c78b86c91776fe.jpg,191,328,290,388,drone
0227_jpg.rf.b6158e974f7c77fddd05ccf16426ed70.jpg,352,83,442,118,drone
video16_161_JPEG.rf.b465b5bdb1f0816519f006307c20f6ba.jpg,225,174,449,386,drone
video1339_JPEG.rf.b6b9e3e0578f83f7efc0a9cc383b8e40.jpg,388,9,640,234,drone
47_JPEG.rf.b6228b464485400f325896237954694a.jpg,415,307,568,420,drone
video18_565_JPEG.rf.b81594880b3132f05d4b610f0a285eba.jpg,68,44,102,83,drone
video18_565_JPEG.rf.b81594880b3132f05d4b610f0a285eba.jpg,377,231,406,263,drone
video18_1391_JPEG.rf.b8351a89c1c6c37a4faa9cf950f9bd46.jpg,385,233,422,282,drone
video18_1391_JPEG.rf.b8351a89c1c6c37a4faa9cf950f9bd46.jpg,129,199,169,245,drone
video18_1282_JPEG.rf.b6a6be5a57cc61f29bf36d61a5e93c53.jpg,398,234,427,280,drone
video18_1282_JPEG.rf.b6a6be5a57cc61f29bf36d61a5e93c53.jpg,184,160,226,214,drone
video17_1029_JPEG.rf.b67e11bf9dd23d04464814cefa6c9961.jpg,271,70,395,246,drone
video18_1176_JPEG.rf.b75dc920ed1feb53e5f981faa11e4faf.jpg,307,162,368,237,drone
video18_2042_JPEG.rf.b68cff6bfee602df4c24928b40d544ab.jpg,315,279,433,382,drone
video16_662_JPEG.rf.b655349af613d59196ac7ed4e039975f.jpg,422,115,445,140,drone
7_JPEG_jpg.rf.b82207998167ac6bb040c594fa0c437b.jpg,403,279,468,344,drone
60_JPEG.rf.b7190b079ac039300497eaac7ecff7ab.jpg,118,83,294,271,drone
290_JPEG.rf.b93fbf2b8854fc8f624503df70df27ac.jpg,260,299,312,384,drone
video18_2411_JPEG.rf.b78a55ecaa97fdbc64c839aa5f26f26d.jpg,372,196,435,265,drone
video18_1301_JPEG.rf.b7ea23f12272ee6da71770d3a9853064.jpg,424,221,460,271,drone
video18_1301_JPEG.rf.b7ea23f12272ee6da71770d3a9853064.jpg,221,189,265,232,drone
video1096_JPEG.rf.b6c79c30ab0583ccf869f6faa8ee9e8d.jpg,275,387,301,418,drone
72_JPEG.rf.b76e0443cfd7b3432d80575c0a5580d5.jpg,242,302,287,353,drone
0026_jpg.rf.b839ba9c20aa69b3ae9493a870824050.jpg,359,261,439,293,drone
1x-6-_jpg.rf.b96e9d67157812e541c5668030a15863.jpg,330,18,416,85,drone
video18_2720_JPEG.rf.b8dfad56d70709d6d4fcb9d6c5635ff7.jpg,316,101,414,201,drone
236_JPEG.rf.b97d8fff7c03e7fead569cb9a3b4f078.jpg,506,111,546,168,drone
157_JPEG.rf.b54e4f96ef2507e309096198edd1b3db.jpg,405,293,440,329,drone
0098_jpg.rf.b9273bc05616dcd168392233eb5e87d2.jpg,347,184,431,222,drone
video18_1137_JPEG.rf.b94617b66ee40a67865dc05d3e0a748b.jpg,143,171,242,276,drone
video17_425_JPEG.rf.b8a02290a92dc5563c8d32bc73cad8a2.jpg,342,18,383,96,drone
video18_1140_JPEG.rf.b9cc87bab8ac6c8cb54966022b26a1ec.jpg,118,110,245,222,drone
14_JPEG.rf.b8a5484747c8fbd36cb7fdd428ea0a41.jpg,342,96,515,351,drone
video17_831_JPEG.rf.b98d55ca535fa2788d00a4a430c6488c.jpg,237,205,301,255,drone
video18_601_JPEG.rf.b84ebe02521fb95d25ee2d29559b9be2.jpg,219,214,305,276,drone
video18_1363_JPEG.rf.b915a5ebc89d615e84d48bdd878ad50f.jpg,378,268,423,307,drone
video18_1363_JPEG.rf.b915a5ebc89d615e84d48bdd878ad50f.jpg,210,177,248,211,drone
video1339_JPEG.rf.ba057296132e46f5606d85b319097906.jpg,395,14,640,251,drone
video17_1035_JPEG.rf.b99d139c933694e933eb3a1db2215f38.jpg,225,139,451,471,drone
69_JPEG.rf.b7039ad502e9ad9cc16b560072adb4fb.jpg,164,276,256,419,drone
video213_JPEG.rf.b8cab6c3d557016f03a2f81721dab2eb.jpg,87,183,157,224,drone
video17_1100_JPEG.rf.bb2738dc67676a82aced25e866ae02e1.jpg,111,105,227,208,drone
video17_954_JPEG.rf.b898eafabe459309da83d3cf52897a5a.jpg,240,302,330,381,drone
247_JPEG.rf.ba218f498c7c1a1e7d63a7b8db8e3e90.jpg,349,171,406,243,drone
video17_124_JPEG.rf.b7b86eec18b656fbaa7a761b37c6450b.jpg,280,274,331,319,drone
1x-25-_jpg.rf.bb47d553ad294b797aa5a029ee9e71aa.jpg,539,39,640,143,drone
video1347_JPEG.rf.ba3b06df7d49f0439b67507ce3b5fa86.jpg,381,246,407,286,drone
335_JPEG.rf.b67334bda35811936532906f279caa30.jpg,211,149,337,280,drone
239_JPEG.rf.ba6867f328a708a5ce75531d436bc303.jpg,296,284,412,433,drone
video18_1141_JPEG.rf.bbe75d882629b460b4ec42fd03ef266b.jpg,130,93,238,207,drone
video14_168_JPEG.rf.ba5411eb54c0b7e262d3f7c6c01aba1a.jpg,246,343,390,503,drone
video17_180_JPEG.rf.bc4708dbf0b6ecc4480d80d5ea4f769d.jpg,438,151,477,210,drone
video17_1017_JPEG.rf.bba917fb40b51bb9734b0eff66f52a7f.jpg,373,206,465,299,drone
video18_661_JPEG.rf.ba91425dd6eae74753c53761340023e0.jpg,297,280,356,327,drone
video17_820_JPEG.rf.bb854e8030057869623c665cfbba1ff1.jpg,338,489,410,580,drone
0447_jpg.rf.bc28c1d36e4f29d45da3c7817ef4d22a.jpg,182,303,220,357,drone
video14_119_JPEG.rf.bb893d7843bb06e06764cd69e4ed7c51.jpg,264,195,294,231,drone
video14_192_JPEG.rf.bb5dfea6c51ee6c5aba75aed1a3a0775.jpg,185,112,452,423,drone
video18_1276_JPEG.rf.bc99d5f6977aef7cb506213734708f68.jpg,447,176,488,221,drone
video18_1276_JPEG.rf.bc99d5f6977aef7cb506213734708f68.jpg,165,108,226,174,drone
video654_JPEG.rf.bddd12e257aa12998bbbe76cc0d3d013.jpg,345,389,427,441,drone
video1344_JPEG.rf.bbb2d49dd1b42f7618388fe8bd58465f.jpg,326,179,371,241,drone
video18_1167_JPEG.rf.bd4205cb35db8d204cdce6d8bcccffa6.jpg,416,72,482,153,drone
video15_472_JPEG.rf.bc8c9abe9d52f3ed085aac3b7a20db18.jpg,300,317,335,362,drone
video17_831_JPEG.rf.bbaa8da556353245de021a1ceef99080.jpg,227,212,290,261,drone
0321_jpg.rf.bb2d7e3c28396e79b188daff0cf8a3d8.jpg,261,80,357,128,drone
video18_2397_JPEG.rf.bcb7bd1187a6ef146db151dddfc4f7a3.jpg,421,160,493,231,drone
video18_1300_JPEG.rf.bd985f1dce99ac88313d71b580fb2604.jpg,367,166,418,232,drone
video18_1300_JPEG.rf.bd985f1dce99ac88313d71b580fb2604.jpg,150,197,181,228,drone
video18_1384_JPEG.rf.bdf5ca65f3a01809c653d32a509a8658.jpg,373,276,402,324,drone
video18_1384_JPEG.rf.bdf5ca65f3a01809c653d32a509a8658.jpg,244,168,277,220,drone
video18_1284_JPEG.rf.be25ea76fdf89920a6066afb03dc8528.jpg,408,240,442,282,drone
video18_1284_JPEG.rf.be25ea76fdf89920a6066afb03dc8528.jpg,159,220,188,259,drone
video17_736_JPEG.rf.bd74078277246d391acf64f84adec236.jpg,418,361,483,425,drone
video18_1337_JPEG.rf.bd77f278b9aee86089c028595e57ea1c.jpg,407,274,433,302,drone
video18_1337_JPEG.rf.bd77f278b9aee86089c028595e57ea1c.jpg,219,70,254,123,drone
0044_jpg.rf.bcf974902366542628bc30ad5d4e45ff.jpg,283,89,371,119,drone
video16_170_JPEG.rf.bef341f954b7d7042dbe122bf5d3d1cd.jpg,210,153,469,386,drone
x-12-_jpg.rf.bc820e4d65b233bb6fbf73b8e183a2fd.jpg,236,304,274,355,drone
178_JPEG_jpg.rf.be8905259b92dd2d5e676d73e14e656e.jpg,294,442,332,483,drone
video17_994_JPEG.rf.be3413390bdb7f3e0a44f8bb4ddb03a0.jpg,286,84,415,187,drone
video17_738_JPEG.rf.bf1b292c26f41d88afd04df58650343c.jpg,395,277,474,337,drone
video16_652_JPEG.rf.bca1ca50e96ff71148515238fc7f4d63.jpg,418,117,443,145,drone
video17_961_JPEG.rf.c000038983f4d7138d45a73e53308158.jpg,242,183,348,255,drone
video18_2969_JPEG.rf.bcf23d014919f0d2edaa4eb3e18b566c.jpg,191,327,290,386,drone
video17_197_JPEG.rf.be2aec04967e92a1411579164f3d656b.jpg,331,126,349,151,drone
video18_1322_JPEG.rf.bff4b96988344b9716273280dc0d4405.jpg,406,217,438,251,drone
video18_1322_JPEG.rf.bff4b96988344b9716273280dc0d4405.jpg,245,130,277,168,drone
video14_182_JPEG.rf.bfc63b4750aed2e6fea994ac9f905dae.jpg,244,57,420,245,drone
1010_JPEG.rf.c0879195fad954bfb5005c01c0fd3c41.jpg,160,245,414,373,drone
video17_885_JPEG.rf.c00e0633db188401975e4aca0fbda78e.jpg,218,368,253,414,drone
video17_1026_JPEG.rf.bff6ca479278fb02d6ad5c77937e2e5c.jpg,300,186,435,373,drone
210_JPEG.rf.bffaca0c688083f0c93591f099e7227c.jpg,166,333,240,406,drone
video17_1002_JPEG.rf.be318750be67347743ac66b10748e3b0.jpg,218,0,522,301,drone
video17_299_JPEG.rf.bf0801653ae140af7c11cf28d1fd4285.jpg,219,255,307,324,drone
video18_1114_JPEG.rf.c08a4c15ad7ee941cec997cb0a22d283.jpg,372,143,410,185,drone
video18_1114_JPEG.rf.c08a4c15ad7ee941cec997cb0a22d283.jpg,256,411,335,499,drone
0403_jpg.rf.bf0468d59e7bfb31bc549b8d7fbc4565.jpg,115,271,161,323,drone
0500_jpg.rf.bfbc47e24115e646beed17221b9fda3b.jpg,249,248,277,275,drone
1x-16-_jpg.rf.bf1b88c1b642106ea27625421a91d7ba.jpg,362,66,446,149,drone
video18_1308_JPEG.rf.c0d4448f40e6bfb4b295b2368162c319.jpg,403,255,436,311,drone
video18_1308_JPEG.rf.c0d4448f40e6bfb4b295b2368162c319.jpg,270,199,295,241,drone
video17_1062_JPEG.rf.c07d63785cf24e9de1d1ad74df25aa9f.jpg,300,377,403,432,drone
155_JPEG.rf.bf34d55804416e581e477c8856773547.jpg,185,41,234,113,drone
video18_2400_JPEG.rf.c1d031b40a6dbc342a53a1980680a205.jpg,390,134,450,199,drone
video16_171_JPEG.rf.c072f8b6b81e628251c9d59d8166f2af.jpg,177,141,444,392,drone
name24_JPEG.rf.c08a6c9ddff54c00a422666522bdfab4.jpg,335,260,493,343,drone
video17_1177_JPEG.rf.c144cc6354b4c3ed9fdb4e601b696060.jpg,348,68,424,166,drone
video18_1278_JPEG.rf.c0a36a54bfd4a977bc35f290043f7a51.jpg,437,213,477,254,drone
video18_1278_JPEG.rf.c0a36a54bfd4a977bc35f290043f7a51.jpg,160,99,204,146,drone
1000_JPEG.rf.c20339744e071429b51268ca5881fb9d.jpg,125,195,266,303,drone
video18_1386_JPEG.rf.c244d79ea1f3d31e46afb06e66bd3d5a.jpg,353,241,388,281,drone
video18_1386_JPEG.rf.c244d79ea1f3d31e46afb06e66bd3d5a.jpg,216,205,254,245,drone
video17_605_JPEG.rf.c3340cea8a5832da65f3279abd70e4a2.jpg,355,241,469,329,drone
video18_1782_JPEG.rf.c14a4d8c9cf005cf060a3b6b87f1cecd.jpg,371,240,442,323,drone
video18_1225_JPEG.rf.c15ab9bcb671c06c997d0ab5dbd3a4ca.jpg,239,295,353,402,drone
video16_84_JPEG.rf.c38e851e80f753e0f22a018ac53df191.jpg,283,303,431,429,drone
video18_1076_JPEG.rf.c23fc1f0f6c94076078c3972561fd516.jpg,399,65,451,135,drone
video18_1076_JPEG.rf.c23fc1f0f6c94076078c3972561fd516.jpg,179,460,278,567,drone
6_JPEG_jpg.rf.c074351d0230954a233e72b46346e40b.jpg,245,306,339,420,drone
video18_1111_JPEG.rf.bf971a61ece941f5756ae8bcf60195c6.jpg,338,127,384,181,drone
video18_1111_JPEG.rf.bf971a61ece941f5756ae8bcf60195c6.jpg,290,422,361,484,drone
video17_614_JPEG.rf.c2e1fe5f09aaea86556e9eacb31d9bb0.jpg,324,476,452,602,drone
video17_302_JPEG.rf.c20a5cfa5dda9ee44d58fd71d21c6762.jpg,253,408,351,483,drone
26_JPEG.rf.c3b2c19692f0d6a44a59b68fe8e29688.jpg,211,24,320,147,drone
video18_1387_JPEG.rf.c48f7d89e92aef6ae64ca95e856a0eff.jpg,342,259,373,292,drone
video18_1387_JPEG.rf.c48f7d89e92aef6ae64ca95e856a0eff.jpg,195,162,235,197,drone
video17_179_JPEG.rf.c574bc9e23fa42ed6dcfbd7ee039ba31.jpg,399,85,436,142,drone
video1358_JPEG.rf.c24415fb6728268d5691244d7ec61dbf.jpg,464,193,492,222,drone
0229_jpg.rf.c1f126b21e354ab9f1e7e3df5fdaca94.jpg,350,91,451,121,drone
video18_1882_JPEG.rf.c48426fc47c13e43268b656760b11fc2.jpg,108,121,158,180,drone
video18_1882_JPEG.rf.c48426fc47c13e43268b656760b11fc2.jpg,342,260,392,307,drone
0450_jpg.rf.c312f80c25bb56743cfeb3c306a9d818.jpg,272,117,352,152,drone
video18_1333_JPEG.rf.c2266faa3cb48cfc9b084aa7a985d631.jpg,327,257,375,312,drone
video18_1333_JPEG.rf.c2266faa3cb48cfc9b084aa7a985d631.jpg,132,199,162,235,drone
video18_1255_JPEG.rf.c2368bdde2c51d6439aba60e101bbe9f.jpg,370,112,420,167,drone
160_JPEG_jpg.rf.c23420cd7a633bdff28eb0cc506bedcc.jpg,398,325,446,385,drone
192_JPEG.rf.c3def1d64322bb6067860f925a4dff0c.jpg,279,97,303,130,drone
video18_1298_JPEG.rf.c24ef0c6253338a12c6fbbe45abb61a2.jpg,417,201,458,249,drone
video18_1298_JPEG.rf.c24ef0c6253338a12c6fbbe45abb61a2.jpg,186,168,212,208,drone
video18_1245_JPEG.rf.c4ccc41bcae1895ffe777a1ec24ad88f.jpg,323,132,359,179,drone
82_JPEG.rf.c505b34c853561bcbcda512311b200c6.jpg,141,145,524,476,drone
video18_1318_JPEG.rf.c13175bdefda8facff9587eecb8d56da.jpg,359,228,403,273,drone
video18_1318_JPEG.rf.c13175bdefda8facff9587eecb8d56da.jpg,190,165,222,196,drone
video17_885_JPEG.rf.c3e4866122314d8617d715456391d734.jpg,224,375,263,424,drone
video1358_JPEG.rf.c46f4d6ffbf53503d03a60053002263b.jpg,462,191,490,220,drone
video18_1105_JPEG.rf.c44cafe3fa34e26cad1b552faec9e982.jpg,235,412,302,487,drone
video18_1105_JPEG.rf.c44cafe3fa34e26cad1b552faec9e982.jpg,406,150,440,206,drone
video17_618_JPEG.rf.c41227d86c94896b37f012818b61e03e.jpg,309,340,413,424,drone
video1096_JPEG.rf.c6d0f064123a46957bd3f8ff935b7abc.jpg,293,392,315,421,drone
video18_1305_JPEG.rf.c5bc9aa6002b4a063265e2071b59644d.jpg,408,234,446,282,drone
video18_1305_JPEG.rf.c5bc9aa6002b4a063265e2071b59644d.jpg,262,191,295,229,drone
video18_1111_JPEG.rf.c79e55daac834a917e07d3a5bed36cef.jpg,391,149,441,206,drone
video18_1111_JPEG.rf.c79e55daac834a917e07d3a5bed36cef.jpg,242,413,317,480,drone
174_JPEG.rf.c586f3ca583de3660b03b2ed49aa982c.jpg,273,91,305,136,drone
video18_1389_JPEG.rf.c64fe98e8aa44ea4cad3ae7380e120f0.jpg,359,253,386,296,drone
video18_1389_JPEG.rf.c64fe98e8aa44ea4cad3ae7380e120f0.jpg,81,203,117,246,drone
video18_2994_JPEG.rf.c76c4feaa240542f595b6ee1127686b5.jpg,236,295,324,359,drone
video18_609_JPEG.rf.c755d4daa4ebfafcef7263052cf89787.jpg,200,238,279,297,drone
video1344_JPEG.rf.c824fa74c8cabf62b5c1669ce7041a90.jpg,328,180,374,242,drone
video14_167_JPEG.rf.c755a89f07e58efbd7f74345d78318c2.jpg,201,341,348,495,drone
237_JPEG_jpg.rf.c5c6544fd8e9a753e3720438315a1f45.jpg,366,237,428,296,drone
8_JPEG.rf.c6c28a065dcf7618ab1ba31b6a40b189.jpg,186,452,277,551,drone
video18_1278_JPEG.rf.c69535a8888ba20312eda2fdf090738e.jpg,453,252,499,299,drone
video18_1278_JPEG.rf.c69535a8888ba20312eda2fdf090738e.jpg,216,66,267,119,drone
video18_1307_JPEG.rf.c865172d8f66de489cb4a539ea547810.jpg,353,227,389,271,drone
video18_1307_JPEG.rf.c865172d8f66de489cb4a539ea547810.jpg,199,213,236,261,drone
185_JPEG.rf.c57902ed0e69f4aecfa01cce92afe1b7.jpg,180,196,438,421,drone
video18_1348_JPEG.rf.c8294059b3e31069b20447bae6f98c67.jpg,344,272,384,311,drone
video18_1348_JPEG.rf.c8294059b3e31069b20447bae6f98c67.jpg,241,211,276,245,drone
52_JPEG.rf.c87e86c1305354188a1a1ba07fd27fc4.jpg,301,239,400,377,drone
video17_976_JPEG.rf.c74d20ff1364676ca9b9a7f9301f9bce.jpg,305,263,412,317,drone
26_JPEG.rf.c6f53d575e222cb79c52e7c84d785d2b.jpg,318,23,430,148,drone
20_JPEG.rf.c4ee4f0b3a5a0e41cddf98add2dd8c7d.jpg,277,319,411,439,drone
video16_176_JPEG.rf.c85507dec92f2a13697169a26dd1eb40.jpg,142,117,445,415,drone
82_JPEG.rf.c70a830817c69a6c63837ec53bd03a01.jpg,131,134,529,482,drone
1x-1-_jpg.rf.c7fe6cb44a460c1fb0285a773ed3076a.jpg,359,149,440,210,drone
x-11-_jpg.rf.c92423d00e0012cac453af0738d91989.jpg,245,315,273,368,drone
name20_JPEG.rf.c9c65b1a6bc06c8396858dc9fed3deb4.jpg,15,474,227,588,drone
video18_1336_JPEG.rf.c7e2c48da251125cbe47fd0d7680eb5e.jpg,380,278,407,313,drone
video18_1336_JPEG.rf.c7e2c48da251125cbe47fd0d7680eb5e.jpg,228,91,270,141,drone
270_JPEG.rf.c8d92d946f41474add0fe6587c97f58d.jpg,283,501,316,538,drone
video17_1216_JPEG.rf.c7ad99937cb2602bbd2ff3f39edb10ed.jpg,397,364,494,427,drone
video18_258_JPEG.rf.c9b32262b42319deaa423662d5f442b8.jpg,31,0,72,52,drone
video18_258_JPEG.rf.c9b32262b42319deaa423662d5f442b8.jpg,378,215,425,268,drone
video18_2408_JPEG.rf.c702911ed324abfb054dd2bef39a9d9c.jpg,374,181,430,243,drone
video17_195_JPEG.rf.ca4212885acaf51b59adb6c65275f25d.jpg,300,122,319,149,drone
video18_2045_JPEG.rf.c9dc7e96456c6d33fd9231b5a24774ea.jpg,298,236,412,356,drone
16_JPEG.rf.c75a1ad68fc82c1605046c0d4dd6cbbd.jpg,330,214,374,258,drone
video18_1060_JPEG.rf.cac5dc45a94c42ebb2db8e606939f95b.jpg,280,48,344,124,drone
video18_2038_JPEG.rf.c93ac7d5a75c43a955ce9273a038c5de.jpg,317,295,412,397,drone
video18_2550_JPEG.rf.c6713abaa89fc1ac9e74a54882c96693.jpg,207,201,236,231,drone
video17_1061_JPEG.rf.ca9c8a458c5b4a9c3d67f83b7dd76ae5.jpg,300,296,397,384,drone
video16_86_JPEG.rf.caabe7f7457a39457efbebc8f626d3d2.jpg,299,307,428,409,drone
